Index,brand,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,car_age,horsepower,engine_size,cylinder_count
2340,Toyota,101900,Gasoline,Automatic,Black,Black,None reported,Yes,29000,8,270.0,4.0,6.0
1765,Chevrolet,102200,Gasoline,Automatic,Silver,Black,None reported,Yes,25000,9,355.0,5.3,8.0
2131,GMC,24900,Gasoline,Automatic,Black,Black,None reported,Yes,49900,2,310.0,2.7,4.0
1909,Alfa,30000,Gasoline,Automatic,Black,Other,None reported,Yes,28900,4,280.0,2.0,4.0
2069,Chevrolet,11597,Gasoline,Automatic,Silver,Black,None reported,,68590,2,,6.2,
1832,Porsche,75539,Gasoline,Manual,Blue,Other,None reported,Yes,11995,26,201.0,2.5,6.0
560,Hyundai,35550,Gasoline,Automatic,Black,Black,Accident reported,Yes,25987,3,,2.5,
707,BMW,38671,Hybrid,Automatic,Grey,Other,None reported,,66998,2,,,
2928,Audi,13133,Hybrid,Automatic,Silver,Black,None reported,,42998,2,,,
424,Lexus,121000,Gasoline,Automatic,Silver,Black,None reported,Yes,6348,22,220.0,3.0,6.0
1093,Maserati,76000,Gasoline,Automatic,Black,Black,None reported,Yes,19000,10,404.0,3.0,6.0
1376,Mercedes-Benz,22558,Gasoline,Automatic,Black,Black,None reported,Yes,47645,6,,3.0,
647,Bentley,1335,Gasoline,Automatic,Other,Other,None reported,Yes,272950,1,,4.0,
72,BMW,57800,Gasoline,Unknown,Black,Red,None reported,Yes,55999,5,425.0,3.0,6.0
2080,BMW,92000,Gasoline,Unknown,Black,Black,Accident reported,Yes,24000,10,445.0,4.4,8.0
3091,Porsche,5989,Gasoline,Manual,Silver,Black,None reported,,209000,6,,4.0,
2887,Chevrolet,139000,Gasoline,Automatic,Black,Black,None reported,Yes,14500,15,300.0,5.3,8.0
1005,Land,8421,Hybrid,Automatic,Black,White,None reported,Yes,90000,1,395.0,3.0,6.0
620,Chevrolet,89000,Gasoline,Automatic,Grey,Grey,None reported,Yes,29999,7,355.0,5.3,8.0
3946,Nissan,148000,Gasoline,Automatic,White,Other,None reported,Yes,13000,7,170.0,2.5,4.0
287,Porsche,52000,Gasoline,Unknown,Blue,Other,Accident reported,Yes,37000,10,275.0,2.7,6.0
553,Audi,91188,Gasoline,Automatic,Black,Black,None reported,Yes,29995,8,450.0,4.0,8.0
2603,Chevrolet,20200,Gasoline,Automatic,Red,Red,None reported,Yes,27500,17,400.0,6.0,8.0
2611,Lexus,100900,Gasoline,Automatic,Red,Other,None reported,,21998,9,,,
1702,Jaguar,18800,Gasoline,Automatic,White,White,None reported,Yes,26000,6,247.0,2.0,4.0
1554,Karma,20760,,Automatic,White,Black,None reported,Yes,55500,6,403.0,2.0,
3554,INFINITI,103010,Gasoline,Automatic,Black,Other,None reported,Yes,13500,13,400.0,5.6,8.0
3846,Mercedes-Benz,19162,Gasoline,Unknown,Black,Black,None reported,Yes,38500,3,255.0,2.0,4.0
2555,BMW,124000,Gasoline,Automatic,White,Other,None reported,Yes,11900,11,230.0,3.0,6.0
998,Subaru,52500,Gasoline,Manual,Grey,Black,None reported,Yes,23000,9,268.0,2.0,4.0
2111,Lamborghini,10654,Gasoline,Automatic,White,Other,None reported,,449991,7,,6.5,
3635,Honda,44000,Gasoline,Automatic,White,Black,None reported,Yes,34999,4,280.0,3.5,6.0
2057,Acura,116000,Gasoline,Manual,Silver,Black,Accident reported,Yes,9000,14,201.0,2.4,4.0
1397,Jaguar,41452,Gasoline,Unknown,White,Black,Accident reported,Yes,22500,5,247.0,2.0,4.0
1577,Mitsubishi,11700,Gasoline,Automatic,White,Black,None reported,Yes,33000,2,181.0,2.5,4.0
1620,Ford,12000,Gasoline,Automatic,Black,Other,None reported,Yes,54000,1,275.0,2.3,4.0
3662,McLaren,5918,Gasoline,Automatic,Yellow,Black,None reported,,179900,6,,3.8,
2166,Chevrolet,60345,Gasoline,Automatic,Yellow,Black,None reported,Yes,26950,12,400.0,6.2,8.0
3986,Mercedes-Benz,41500,Diesel,Automatic,Grey,Black,None reported,Yes,61000,6,188.0,3.0,6.0
2328,Cadillac,119000,E85 Flex Fuel,Automatic,Black,Black,,,20500,11,403.0,6.2,8.0
2743,BMW,32000,Gasoline,Unknown,White,Black,None reported,Yes,70000,6,453.0,3.0,6.0
440,Ford,44000,Diesel,Automatic,White,Brown,Accident reported,Yes,73000,3,475.0,6.7,8.0
508,BMW,25918,Gasoline,Unknown,Grey,Black,None reported,Yes,32000,3,228.0,2.0,4.0
1100,Mercedes-Benz,23083,Gasoline,Automatic,White,Other,None reported,Yes,33500,5,255.0,2.0,4.0
589,Mercedes-Benz,13777,Gasoline,Automatic,Black,Black,Accident reported,Yes,39777,2,221.0,2.0,4.0
1967,Toyota,95000,Gasoline,Automatic,Silver,Brown,None reported,Yes,33000,6,270.0,4.0,6.0
649,BMW,18421,Hybrid,Automatic,Black,Black,,,85000,5,369.0,1.5,3.0
1546,Chevrolet,55000,Gasoline,Automatic,Black,Black,None reported,Yes,37900,6,355.0,5.3,8.0
3648,Ford,112000,Diesel,Automatic,Black,Black,None reported,Yes,61995,5,450.0,6.7,8.0
3928,Buick,86281,Gasoline,Automatic,Black,Black,None reported,Yes,18900,10,288.0,3.6,6.0
2330,BMW,5541,Gasoline,Automatic,White,Black,None reported,,56598,4,,,
3864,GMC,26339,Gasoline,Automatic,Red,Black,Accident reported,Yes,36750,5,308.0,3.6,6.0
2545,Dodge,133255,Gasoline,Automatic,Silver,Grey,None reported,Yes,4000,18,250.0,3.5,6.0
1455,Nissan,29558,Gasoline,Automatic,Black,Other,None reported,Yes,25884,5,,2.5,
2090,Honda,11649,Gasoline,Automatic,Black,Black,,,39999,1,280.0,3.5,6.0
660,Bentley,22039,Gasoline,Automatic,White,Black,None reported,Yes,113990,5,542.0,4.0,8.0
630,Jeep,26088,Gasoline,Automatic,Silver,Black,None reported,,38383,3,,3.6,
672,Porsche,77000,Gasoline,Automatic,Red,Other,None reported,Yes,32000,13,265.0,2.9,6.0
1249,BMW,25013,Gasoline,Automatic,Black,Black,None reported,Yes,55000,4,405.0,3.0,6.0
1745,Toyota,56000,Gasoline,Automatic,Blue,Black,None reported,Yes,42000,5,381.0,5.7,8.0
482,Audi,35999,Hybrid,Automatic,Black,Brown,None reported,,59598,4,,,
1584,Jaguar,38383,Gasoline,Automatic,White,Black,None reported,Yes,36949,12,510.0,5.0,8.0
2228,Hyundai,120250,Gasoline,Automatic,Blue,Grey,None reported,Yes,7500,10,145.0,1.8,4.0
3935,Chevrolet,20200,Gasoline,Automatic,Silver,Grey,Accident reported,Yes,42950,6,355.0,5.3,8.0
1945,Chevrolet,148377,Gasoline,Automatic,Blue,Black,,,5500,12,138.0,1.4,4.0
1462,INFINITI,49000,Gasoline,Automatic,Grey,Black,None reported,Yes,19900,12,330.0,3.7,6.0
2772,Porsche,13344,,Automatic,Black,Other,Accident reported,Yes,83499,3,321.0,,
2578,BMW,132000,Gasoline,Unknown,Silver,Black,Accident reported,Yes,8500,14,230.0,3.0,6.0
3259,Mercedes-Benz,32580,Gasoline,Automatic,Black,Other,None reported,,33998,5,,,
856,Land,23568,Gasoline,Automatic,Red,Other,None reported,,44998,2,,,
1225,Hyundai,138000,Gasoline,Automatic,Brown,Other,None reported,Yes,10990,8,175.0,1.6,4.0
1190,BMW,41000,Gasoline,Unknown,White,White,None reported,Yes,60200,6,600.0,4.4,8.0
2196,Jeep,17500,Gasoline,Automatic,Silver,Black,None reported,Yes,25695,4,180.0,2.4,4.0
3290,Audi,38718,Gasoline,Automatic,Black,Black,None reported,Yes,31000,12,333.0,3.0,6.0
530,Nissan,79893,Gasoline,Automatic,Silver,Black,None reported,Yes,15900,15,332.0,3.7,6.0
2665,Jeep,95200,Gasoline,Manual,Black,Black,None reported,Yes,11999,24,120.0,2.5,4.0
49,Porsche,73043,Gasoline,Automatic,White,Black,None reported,Yes,30990,7,300.0,3.6,6.0
3303,Cadillac,130000,Gasoline,Automatic,Gold,Other,Accident reported,Yes,3499,17,275.0,4.6,8.0
2004,INFINITI,190120,Gasoline,Automatic,Grey,Black,Accident reported,Yes,12500,15,390.0,5.0,8.0
858,Kia,109580,Gasoline,Automatic,Red,Black,Accident reported,Yes,11900,9,192.0,2.4,4.0
3961,Tesla,23749,,Automatic,White,Black,None reported,,35999,3,,,
1072,Audi,1900,Gasoline,Unknown,Grey,Black,None reported,Yes,78900,1,401.0,2.5,5.0
719,Karma,21000,,Automatic,White,Black,None reported,Yes,51000,6,403.0,2.0,
151,Alfa,18665,Gasoline,Automatic,White,Other,None reported,Yes,35645,4,,2.0,
2172,Chevrolet,4200,Gasoline,Automatic,White,Black,None reported,Yes,98000,1,490.0,6.2,8.0
2988,Ford,59459,Diesel,Automatic,Black,Silver,Accident reported,Yes,40999,10,400.0,6.7,8.0
1660,Acura,6900,Gasoline,Automatic,Red,Black,None reported,Yes,43500,4,290.0,3.5,6.0
1656,Acura,45000,Gasoline,Automatic,Grey,Blue,None reported,Yes,16500,8,206.0,2.4,4.0
2183,INFINITI,51000,Gasoline,Automatic,Grey,Other,Accident reported,Yes,29000,5,295.0,3.5,6.0
2319,Ford,115402,E85 Flex Fuel,Automatic,Gold,Other,None reported,Yes,8000,25,152.0,3.0,6.0
2826,Porsche,42526,Gasoline,Automatic,Blue,Black,None reported,Yes,66200,8,440.0,4.8,8.0
2178,Chevrolet,102604,E85 Flex Fuel,Automatic,Grey,Grey,None reported,Yes,25500,10,355.0,5.3,8.0
2963,Maserati,53500,Gasoline,Automatic,Grey,Black,None reported,Yes,28700,7,404.0,3.0,6.0
1877,Mercedes-Benz,31370,Gasoline,Unknown,White,Brown,None reported,Yes,65700,15,518.0,6.3,8.0
2951,Ford,127558,Gasoline,Automatic,Green,Black,None reported,Yes,13715,10,,3.5,
3608,Chevrolet,65000,Gasoline,Automatic,Silver,Other,Accident reported,Yes,33885,17,400.0,6.0,8.0
2736,Audi,35580,Hybrid,Automatic,Black,Black,None reported,Yes,49500,5,335.0,3.0,6.0
2132,Ford,95500,Gasoline,Unknown,Black,Black,None reported,Yes,20000,8,365.0,3.5,6.0
2934,Cadillac,600,Gasoline,Automatic,Black,Black,None reported,Yes,103000,1,420.0,6.2,8.0
2599,Dodge,43000,E85 Flex Fuel,Automatic,Red,Black,None reported,Yes,35000,11,283.0,3.6,6.0
2840,Porsche,13500,Gasoline,Automatic,Green,Black,None reported,Yes,86999,2,325.0,2.9,6.0
1385,Chevrolet,8949,Gasoline,Manual,Yellow,Black,None reported,Yes,30000,14,426.0,6.2,8.0
3668,Land,37248,Hybrid,Automatic,Silver,Black,None reported,Yes,54500,4,395.0,3.0,6.0
1399,BMW,500,Gasoline,Automatic,Black,Black,None reported,Yes,70000,4,405.0,3.0,6.0
1195,Mercedes-Benz,174000,Gasoline,Automatic,Black,Black,Accident reported,Yes,11999,12,335.0,4.6,8.0
3774,Porsche,21450,Gasoline,Manual,Black,Black,None reported,Yes,36000,23,300.0,3.4,6.0
1475,Lincoln,95000,Gasoline,Automatic,White,Black,Accident reported,Yes,14900,9,240.0,2.0,4.0
3392,MINI,118000,Gasoline,Automatic,Other,Black,None reported,Yes,3600,17,172.0,1.6,4.0
3504,Jaguar,55700,Gasoline,Automatic,Black,Black,None reported,Yes,27200,11,385.0,5.0,8.0
3579,Volvo,170000,Gasoline,Automatic,White,Other,None reported,Yes,7000,16,235.0,3.2,6.0
297,Lincoln,37375,Gasoline,Automatic,Blue,Brown,None reported,Yes,27500,7,400.0,3.0,6.0
2083,Land,42125,Gasoline,Unknown,White,Black,None reported,Yes,38999,6,237.0,2.0,4.0
1264,Subaru,62662,Gasoline,Manual,Red,Black,Accident reported,Yes,24000,7,268.0,2.0,4.0
3857,Nissan,47147,Gasoline,Automatic,Silver,Other,None reported,Yes,23625,4,,3.5,
958,Kia,8288,Gasoline,Automatic,Black,Black,None reported,Yes,45899,3,365.0,3.3,6.0
1606,Ford,72393,Gasoline,Automatic,Black,Black,None reported,Yes,35000,6,325.0,2.7,6.0
2542,Porsche,20250,Gasoline,Automatic,White,Other,None reported,Yes,68500,2,375.0,2.9,6.0
908,Mercedes-Benz,33481,Gasoline,Automatic,Black,Other,None reported,,43999,5,,3.0,
1936,Kia,103748,Gasoline,Automatic,Grey,Grey,None reported,Yes,8500,9,173.0,2.0,4.0
1609,Dodge,40208,Gasoline,Automatic,Red,Black,Accident reported,Yes,38000,4,485.0,6.4,8.0
2417,Lamborghini,6246,Gasoline,Automatic,Other,Other,None reported,Yes,267950,4,,5.2,
1374,Mercedes-Benz,31000,Gasoline,Automatic,Blue,White,Accident reported,Yes,38000,7,241.0,2.0,4.0
1286,Lexus,67296,Gasoline,Automatic,Other,Other,None reported,,40900,6,,3.5,
3995,Lexus,39750,Hybrid,Automatic,Black,Black,None reported,Yes,21995,8,134.0,1.8,4.0
349,BMW,45076,Gasoline,Automatic,Blue,Black,None reported,,57998,4,,,
1368,Ford,13700,Hybrid,Automatic,Blue,Brown,None reported,Yes,39500,2,191.0,2.5,4.0
3160,Chevrolet,9000,Gasoline,Automatic,White,White,None reported,Yes,82500,1,490.0,6.2,8.0
643,Jeep,77634,Gasoline,Automatic,Other,Black,None reported,,24590,11,,3.6,
2718,Mercedes-Benz,4590,Gasoline,Automatic,White,Black,None reported,Yes,64000,2,188.0,2.0,4.0
3654,BMW,68750,Gasoline,Manual,Red,Black,None reported,Yes,25999,9,320.0,3.0,6.0
1681,Acura,123000,Unknown,Manual,White,Blue,None reported,Yes,10999,29,,,
669,Chevrolet,92530,E85 Flex Fuel,Automatic,Red,Black,Accident reported,Yes,18500,13,320.0,5.3,8.0
3631,Ford,18533,Gasoline,Automatic,White,Other,None reported,Yes,38978,2,,2.3,
2920,Lexus,119755,Hybrid,Unknown,Silver,Black,None reported,Yes,19500,11,295.0,3.5,6.0
3269,Subaru,106000,Gasoline,Manual,Black,Black,None reported,Yes,15000,12,265.0,2.5,4.0
3589,Hyundai,69487,Gasoline,Automatic,White,Black,None reported,Yes,32000,4,291.0,3.8,6.0
2764,Honda,405000,Gasoline,Automatic,Black,Black,None reported,Yes,6000,11,185.0,2.4,4.0
1179,Audi,67035,Gasoline,Unknown,Pink,Brown,Accident reported,Yes,31500,6,252.0,2.0,4.0
2496,Volkswagen,59700,Gasoline,Automatic,Blue,White,None reported,Yes,10000,17,200.0,2.0,4.0
2755,Land,46000,Gasoline,Automatic,Red,Other,None reported,Yes,40000,6,380.0,3.0,6.0
3217,Jeep,1563,Hybrid,Automatic,Grey,Black,None reported,Yes,62500,1,285.0,3.6,6.0
2740,Alfa,6645,Gasoline,Automatic,White,Black,None reported,,43900,1,,2.0,
1587,Audi,90818,Gasoline,Automatic,White,Black,Accident reported,Yes,8300,13,211.0,2.0,4.0
3154,Jeep,87250,Gasoline,Manual,Blue,Black,None reported,Yes,18500,14,202.0,3.8,6.0
2971,Ferrari,9005,Gasoline,Automatic,White,Other,None reported,,319900,5,,3.9,
2379,Tesla,10065,,Automatic,Red,White,None reported,,59999,6,,,
1357,Ford,48500,Gasoline,Manual,Black,Black,Accident reported,Yes,44999,5,480.0,5.0,8.0
786,Lexus,187450,Gasoline,Automatic,Silver,Other,Accident reported,Yes,10400,13,275.0,3.5,6.0
3595,Nissan,189000,Gasoline,Automatic,Silver,Other,Accident reported,Yes,2899,21,175.0,2.5,4.0
140,Dodge,218000,Gasoline,Automatic,Red,Grey,None reported,Yes,12990,18,330.0,5.7,8.0
788,Mercedes-Benz,54500,Gasoline,Automatic,White,Black,None reported,Yes,37995,7,362.0,3.0,6.0
323,Kia,459,Gasoline,Automatic,Green,Black,None reported,,36998,1,,2.5,
2697,Saturn,134000,Gasoline,Manual,Blue,Black,Accident reported,Yes,9500,15,260.0,2.0,4.0
714,BMW,96000,Gasoline,Unknown,Black,Black,Accident reported,Yes,13500,11,240.0,2.0,4.0
3334,BMW,103990,Gasoline,Manual,Black,Other,None reported,Yes,10500,23,225.0,3.0,6.0
2380,Mercedes-Benz,3811,Gasoline,Automatic,Black,Black,None reported,Yes,148500,6,577.0,4.0,8.0
3738,Chevrolet,2010,Gasoline,Unknown,Grey,Brown,None reported,Yes,89000,2,490.0,6.2,8.0
3188,Lincoln,87500,Gasoline,Automatic,Silver,Black,Accident reported,Yes,12999,18,300.0,5.4,8.0
3368,Bentley,41000,Gasoline,Automatic,Grey,Grey,None reported,Yes,113000,6,600.0,6.0,12.0
2345,Tesla,21404,,Automatic,White,White,None reported,Yes,49500,2,425.0,,
618,Volvo,257700,Gasoline,Manual,Red,Other,None reported,Yes,3550,19,218.0,2.5,5.0
406,Dodge,14684,Gasoline,Automatic,Black,Black,None reported,,37995,3,,3.6,
2212,Ford,156856,E85 Flex Fuel,Automatic,Black,Brown,None reported,Yes,14300,13,310.0,5.4,8.0
2044,Chevrolet,51338,Gasoline,Automatic,White,Black,None reported,Yes,49900,5,355.0,5.3,8.0
2732,Chrysler,73500,Gasoline,Automatic,Silver,Grey,Accident reported,Yes,7858,15,170.0,3.3,6.0
2028,RAM,2990,Diesel,Automatic,White,Black,Accident reported,Yes,69900,1,400.0,6.7,6.0
2424,BMW,51983,Gasoline,Manual,Grey,White,None reported,Yes,19999,15,300.0,3.0,6.0
497,Volvo,22500,Gasoline,Automatic,Black,White,None reported,Yes,50000,4,316.0,2.0,4.0
2260,Chrysler,86000,Gasoline,Automatic,Grey,Black,None reported,Yes,15000,17,340.0,5.7,8.0
342,BMW,50100,Gasoline,Automatic,Brown,Other,None reported,Yes,10795,10,240.0,2.0,4.0
2585,Hummer,169900,Gasoline,Automatic,Orange,Black,Accident reported,Yes,16900,18,325.0,6.0,8.0
3011,Mercedes-Benz,26293,Gasoline,Automatic,White,Grey,None reported,,49998,4,,,
782,Toyota,90000,Gasoline,Automatic,White,Other,None reported,Yes,18200,9,268.0,3.5,6.0
2179,Mercedes-Benz,39800,Gasoline,Automatic,White,Red,None reported,Yes,99000,7,563.0,5.5,8.0
1323,BMW,55000,Gasoline,Unknown,White,Black,None reported,Yes,40000,7,320.0,3.0,6.0
2318,Ford,59500,Gasoline,Automatic,Black,Black,Accident reported,Yes,21000,7,310.0,2.3,4.0
1965,RAM,143390,Gasoline,Automatic,White,Other,None reported,Yes,13000,10,280.0,3.6,6.0
303,Porsche,5856,Gasoline,Manual,Black,Black,None reported,Yes,45000,17,295.0,3.4,6.0
3260,Porsche,96275,Gasoline,Manual,Silver,Black,Accident reported,Yes,52500,18,325.0,3.6,6.0
2466,Mercedes-Benz,86121,Gasoline,Automatic,Grey,Black,None reported,Yes,13600,14,268.0,3.5,6.0
664,Lamborghini,10000,Gasoline,Automatic,Red,Black,None reported,Yes,259000,18,571.0,6.2,12.0
1177,Dodge,141800,Gasoline,Automatic,Red,Grey,Accident reported,Yes,5700,21,230.0,4.7,8.0
1244,Mazda,19000,Gasoline,Automatic,Blue,Black,,,25900,3,187.0,2.5,4.0
3309,GMC,2043,Gasoline,Automatic,White,Black,None reported,Yes,81500,0,401.0,6.6,8.0
2312,Chevrolet,53100,Gasoline,Automatic,Red,Black,None reported,Yes,17500,6,160.0,1.5,4.0
3014,RAM,106385,Diesel,Automatic,White,Black,Accident reported,Yes,42900,11,385.0,6.7,6.0
3573,Chevrolet,96653,Gasoline,Automatic,Black,Brown,Accident reported,Yes,7500,12,264.0,3.0,6.0
3673,Tesla,88000,,Automatic,Grey,White,None reported,Yes,35500,4,425.0,,
84,Hyundai,66000,Hybrid,Automatic,White,Grey,Accident reported,Yes,15900,9,199.0,2.4,4.0
3821,Lexus,100868,Hybrid,Automatic,White,Other,Accident reported,Yes,23400,6,200.0,2.5,4.0
1800,Tesla,4665,,Automatic,Silver,Black,None reported,,46598,2,,,
941,Ford,57912,Gasoline,Manual,Black,Black,Accident reported,Yes,18750,11,305.0,3.7,6.0
961,Ford,82000,Gasoline,Unknown,Gold,White,None reported,Yes,14900,19,280.0,3.9,8.0
841,Genesis,7396,Gasoline,Automatic,Black,Black,None reported,,41299,2,,2.5,
2215,Ford,74500,Gasoline,Manual,Black,Black,None reported,Yes,22000,13,412.0,5.0,8.0
3790,Ford,35500,Gasoline,Automatic,White,Black,None reported,Yes,32300,5,460.0,5.0,8.0
3158,Toyota,267000,Gasoline,Manual,Silver,Other,Accident reported,Yes,8000,25,150.0,2.7,4.0
866,Kia,11154,Gasoline,Automatic,White,Black,None reported,,28998,3,,1.6,
2333,Subaru,102242,Gasoline,Manual,Blue,Black,Accident reported,,11498,9,,2.0,
3680,Ford,27407,Gasoline,Manual,Silver,Red,None reported,Yes,21750,18,300.0,4.6,8.0
290,Kia,15500,Gasoline,Automatic,White,Black,Accident reported,Yes,24500,1,147.0,2.0,4.0
3900,BMW,75000,Gasoline,Automatic,Blue,Black,None reported,Yes,20000,7,248.0,2.0,4.0
2861,Land,77690,Gasoline,Automatic,White,Other,None reported,Yes,43500,5,380.0,3.0,6.0
1983,Cadillac,93971,Gasoline,Automatic,White,Other,None reported,Yes,47000,7,420.0,6.2,8.0
3352,Porsche,12758,Gasoline,Automatic,Silver,Black,None reported,Yes,107900,4,379.0,3.0,6.0
3624,MINI,74000,Gasoline,Manual,Yellow,Black,None reported,Yes,9650,14,118.0,1.6,4.0
604,BMW,48000,Gasoline,Automatic,Blue,Black,None reported,Yes,54000,6,567.0,4.4,8.0
3712,Mercedes-Benz,32936,Gasoline,Unknown,White,Other,Accident reported,Yes,90000,8,563.0,5.5,8.0
916,Porsche,31678,Gasoline,Unknown,Silver,Other,None reported,,106798,6,,,
2609,Acura,61000,Gasoline,Automatic,Black,Black,Accident reported,Yes,21000,8,201.0,2.4,4.0
3282,Dodge,63250,Gasoline,Automatic,Red,Black,None reported,Yes,18650,7,292.0,3.6,6.0
1099,Nissan,109902,Gasoline,Automatic,Blue,Grey,None reported,Yes,4500,13,122.0,1.8,4.0
1088,Mazda,125800,Unknown,Manual,Red,Black,None reported,Yes,11500,32,,,
3805,Audi,23350,Hybrid,Unknown,Black,Brown,None reported,Yes,48000,5,335.0,3.0,6.0
2791,Lexus,28262,Gasoline,Automatic,Other,Other,None reported,,49998,3,,,
1624,Alfa,9275,Gasoline,Automatic,White,Black,None reported,,43900,1,,2.0,
3540,Lincoln,84272,Gasoline,Automatic,Black,Black,Accident reported,Yes,25221,8,380.0,3.5,6.0
821,Audi,39000,Hybrid,Automatic,Black,Brown,None reported,Yes,50000,5,335.0,3.0,6.0
3012,Chevrolet,62000,Gasoline,Unknown,Blue,Black,None reported,Yes,34500,7,455.0,6.2,8.0
3586,Land,64000,Gasoline,Unknown,White,White,None reported,Yes,36995,8,510.0,5.0,8.0
3783,Porsche,7900,,Automatic,Red,Other,None reported,Yes,108000,2,482.0,,
3232,Kia,56300,Gasoline,Automatic,Silver,Black,None reported,Yes,29950,6,365.0,3.3,6.0
3281,BMW,9670,Gasoline,Unknown,Blue,Black,None reported,Yes,103500,4,444.0,3.0,6.0
1302,Dodge,8228,Gasoline,Automatic,Blue,Black,None reported,Yes,62500,8,707.0,6.2,8.0
1000,INFINITI,39000,Gasoline,Automatic,Grey,Grey,None reported,Yes,29900,4,295.0,3.5,6.0
3378,Subaru,71273,Gasoline,Automatic,Black,Brown,None reported,Yes,23900,5,260.0,2.4,4.0
3129,Volkswagen,33850,Gasoline,Automatic,Blue,Other,None reported,Yes,16500,7,170.0,1.8,4.0
1505,Mercedes-Benz,72500,Gasoline,Automatic,Black,Other,None reported,Yes,31450,11,429.0,4.6,8.0
1477,Bentley,55050,Gasoline,Automatic,Grey,Grey,None reported,Yes,34995,21,400.0,6.75,8.0
18,Nissan,74000,Gasoline,Manual,Purple,Other,None reported,Yes,11000,21,287.0,3.5,6.0
1637,Kia,24534,Gasoline,Automatic,White,Black,None reported,Yes,21900,3,147.0,2.0,4.0
1667,Buick,68653,Gasoline,Automatic,Blue,Black,Accident reported,Yes,18950,9,288.0,3.6,6.0
493,Mercedes-Benz,20937,Gasoline,Automatic,Black,Black,None reported,,104900,4,,4.0,
1125,Mercedes-Benz,22480,Gasoline,Automatic,White,Brown,None reported,Yes,135800,3,416.0,4.0,8.0
1404,Mercedes-Benz,39748,Diesel,Automatic,Silver,Black,Accident reported,Yes,54995,11,188.0,3.0,6.0
3102,Chevrolet,99941,Gasoline,Automatic,Silver,Black,None reported,Yes,17816,5,,3.6,
3165,RAM,113500,Gasoline,Automatic,Black,Black,None reported,Yes,17900,12,390.0,5.7,8.0
3015,BMW,86629,Gasoline,Automatic,White,Red,None reported,Yes,20995,12,320.0,3.0,6.0
3847,Audi,6046,Hybrid,Automatic,Grey,Black,None reported,,51598,1,,,
2430,Toyota,1025,Hybrid,Automatic,Black,Black,None reported,Yes,85000,1,437.0,3.4,6.0
2276,Cadillac,69423,Gasoline,Automatic,Red,Other,None reported,Yes,36500,15,320.0,4.6,8.0
1987,Mercedes-Benz,76500,Gasoline,Automatic,Silver,Black,None reported,Yes,17999,10,302.0,3.5,6.0
584,Ford,85149,Gasoline,Automatic,White,Other,None reported,,23598,10,,,
2339,Chevrolet,88161,Gasoline,Automatic,Other,Black,Accident reported,Yes,48889,4,,6.2,
687,Chevrolet,31000,,Automatic,Red,White,None reported,Yes,36000,2,200.0,,
2456,Mercedes-Benz,88000,Gasoline,Automatic,Silver,Black,None reported,Yes,15500,10,302.0,3.5,6.0
2679,Mercedes-Benz,47400,Gasoline,Automatic,White,Black,Accident reported,Yes,41000,13,518.0,6.3,8.0
1953,BMW,76309,Gasoline,Automatic,Silver,Black,,,12000,11,300.0,3.0,6.0
1608,Lexus,160900,Gasoline,Automatic,Silver,Grey,None reported,Yes,15000,12,270.0,3.5,6.0
3771,Chevrolet,7455,Gasoline,Automatic,Blue,Black,None reported,,68990,2,,6.2,
2238,Mercedes-Benz,75151,Gasoline,Automatic,Black,Black,None reported,Yes,130000,3,416.0,4.0,8.0
1009,Mercedes-Benz,41314,Gasoline,Unknown,Red,White,Accident reported,Yes,30999,13,382.0,5.5,8.0
3208,Genesis,12900,Gasoline,Automatic,Grey,White,None reported,Yes,53000,2,375.0,3.5,6.0
